"BillingCurrency","ContractCommitmentApplicability","ContractCommitmentBenefitCategory","ContractCommitmentCategory","ContractCommitmentCost","ContractCommitmentCreated","ContractCommitmentDescription","ContractCommitmentDiscountPercentage","ContractCommitmentDurationType","ContractCommitmentFulfillmentInterval","ContractCommitmentId","ContractCommitmentLastUpdated","ContractCommitmentLifecycleStatus","ContractCommitmentModel","ContractCommitmentOfferCategory","ContractCommitmentPaymentInterval","ContractCommitmentPaymentModel","ContractCommitmentPaymentUpfrontPercentage","ContractCommitmentPeriodEnd","ContractCommitmentPeriodStart","ContractCommitmentQuantity","ContractCommitmentType","ContractCommitmentUnit","ContractId","ContractPeriodEnd","ContractPeriodStart","InvoiceIssuerName","PricingCurrency","PricingCurrencyContractCommitmentCost","ServiceProviderName"
"USD","{}","Availability","Spend",6545.959836,"2024-08-29T00:00:00Z","ContractCommitmentDescription 8474",NULL,"Savings Plan","Hourly","contractcommitment-956255","2024-10-10T00:00:00Z","Pending","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7166.580681,"Savings Plan","Hours","contract-219562","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",974.370223,"AWS"
"USD","{}","Availability","Usage",7020.960533,"2024-08-31T00:00:00Z","ContractCommitmentDescription 1750",NULL,"Savings Plan","Weekly","contractcommitment-961760","2024-10-06T00:00:00Z","Canceled","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1207.458074,"Savings Plan","Hours","contract-579247","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",8245.541437,"Microsoft"
"USD","{}","Discount","Usage",4573.878769,"2024-08-21T00:00:00Z","ContractCommitmentDescription 9260",1346.360144,"Savings Plan","Hourly","contractcommitment-656127","2024-10-02T00:00:00Z","Canceled","Continuous","Public","Annual","Partial Upfront",9243.708738,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7810.814971,"Reserved Instance","Hours","contract-865979","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",8152.441541,"Microsoft"
"USD","{}","Availability","Usage",4186.647458,"2024-08-19T00:00:00Z","ContractCommitmentDescription 5067",NULL,"Savings Plan","Quarterly","contractcommitment-574843","2024-10-11T00:00:00Z","Superseded","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7484.268659,"Savings Plan","Hours","contract-429159","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",7118.743564,"AWS"
"USD","{}","Availability","Usage",9211.917644,"2024-08-25T00:00:00Z","ContractCommitmentDescription 3173",NULL,"Committed Use Discount","Weekly","contractcommitment-628370","2024-10-04T00:00:00Z","Expired","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5706.381943,"Committed Use Discount","Hours","contract-806995","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",7478.687234,"Microsoft"
"USD","{}","Discount","Usage",1453.267116,"2024-08-18T00:00:00Z","ContractCommitmentDescription 1927",1999.024173,"Reserved Instance","Quarterly","contractcommitment-816586","2024-10-01T00:00:00Z","Active","Continuous","Negotiated","Custom","Partial Upfront",2040.009033,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5411.720874,"Savings Plan","Hours","contract-207458","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",6161.088338,"Google"
"USD","{}","Availability","Spend",9264.848112,"2024-08-14T00:00:00Z","ContractCommitmentDescription 7349",NULL,"Committed Use Discount","Semi-Annually","contractcommitment-678944","2024-10-07T00:00:00Z","Proposed","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",8604.447385,"Savings Plan","Hours","contract-764575","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",7046.290689,"Microsoft"
"USD","{}","Entitlement","Usage",4488.149224,"2024-08-13T00:00:00Z","ContractCommitmentDescription 2220",1869.765815,"Reserved Instance","Transactional","contractcommitment-225151","2024-10-09T00:00:00Z","Exhausted","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1609.288498,"Savings Plan","Hours","contract-446620","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",4663.313382,"Google"
"USD","{}","Discount","Usage",4905.509412,"2024-08-30T00:00:00Z","ContractCommitmentDescription 6866",728.807955,"Committed Use Discount","Semi-Annually","contractcommitment-650916","2024-10-03T00:00:00Z","Pending","Continuous","Negotiated","Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5370.359525,"Reserved Instance","Hours","contract-331942","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",8833.967389,"Microsoft"
"USD","{}","Other","Spend",1147.219514,"2024-08-21T00:00:00Z","ContractCommitmentDescription 6668",4456.672463,"Committed Use Discount","Custom","contractcommitment-751303","2024-10-06T00:00:00Z","Pending","Continuous","Public","Semi-Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5402.373129,"Savings Plan","Hours","contract-641975","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",8221.090642,"Google"
"USD","{}","Discount","Usage",8982.816089,"2024-08-15T00:00:00Z","ContractCommitmentDescription 4154",3203.127571,"Reserved Instance","Daily","contractcommitment-275526","2024-10-09T00:00:00Z","Superseded","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2131.751319,"Committed Use Discount","Hours","contract-976258","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",1039.268092,"Google"
"USD","{}","Other","Usage",378.863147,"2024-08-29T00:00:00Z","ContractCommitmentDescription 2200",542.680709,"Savings Plan","Transactional","contractcommitment-173863","2024-10-11T00:00:00Z","Expired","Continuous","Public","Semi-Annual","Partial Upfront",4511.256637,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4044.480207,"Savings Plan","Hours","contract-508422","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",6732.987323,"Oracle"
"USD","{}","Discount","Usage",9280.477502,"2024-08-12T00:00:00Z","ContractCommitmentDescription 2738",2898.365988,"Committed Use Discount","Quarterly","contractcommitment-736030","2024-10-02T00:00:00Z","Proposed","Discontinuous","Public","Semi-Annual","Partial Upfront",8221.223702,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",308.191514,"Reserved Instance","Hours","contract-330545","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",1363.814603,"AWS"
"USD","{}","Availability","Spend",5535.241878,"2024-08-14T00:00:00Z","ContractCommitmentDescription 3316",NULL,"Reserved Instance","Custom","contractcommitment-725637","2024-10-05T00:00:00Z","Exhausted","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7259.373467,"Reserved Instance","Hours","contract-777308","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",8514.588513,"Oracle"
"USD","{}","Availability","Spend",1146.225421,"2024-08-26T00:00:00Z","ContractCommitmentDescription 1891",NULL,"Committed Use Discount","Total Term","contractcommitment-775990","2024-10-03T00:00:00Z","Expired","Continuous","Public","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1974.175924,"Committed Use Discount","Hours","contract-446922","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",3571.38359,"Microsoft"
"USD","{}","Entitlement","Usage",4858.612303,"2024-08-28T00:00:00Z","ContractCommitmentDescription 6379",6163.424303,"Savings Plan","Custom","contractcommitment-259797","2024-10-05T00:00:00Z","Expired","Discontinuous","Public","Semi-Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2461.751385,"Reserved Instance","Hours","contract-390119","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",8401.100588,"Microsoft"
"USD","{}","Availability","Usage",4869.713824,"2024-08-21T00:00:00Z","ContractCommitmentDescription 2783",NULL,"Committed Use Discount","Daily","contractcommitment-982683","2024-10-08T00:00:00Z","Active","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",764.623786,"Reserved Instance","Hours","contract-990856","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",5071.783113,"Microsoft"
"USD","{}","Entitlement","Spend",5515.939985,"2024-08-13T00:00:00Z","ContractCommitmentDescription 9904",8939.859345,"Committed Use Discount","Total Term","contractcommitment-785672","2024-10-10T00:00:00Z","Superseded","Continuous","Public","Semi-Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5896.007548,"Savings Plan","Hours","contract-587274","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",5011.231714,"AWS"
"USD","{}","Entitlement","Spend",7572.060713,"2024-08-19T00:00:00Z","ContractCommitmentDescription 3299",4462.204438,"Reserved Instance","Custom","contractcommitment-693297","2024-10-06T00:00:00Z","Canceled","Continuous","Public","Quarterly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4876.421484,"Reserved Instance","Hours","contract-487380","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",2340.186689,"AWS"
"USD","{}","Other","Spend",399.046986,"2024-08-15T00:00:00Z","ContractCommitmentDescription 6309",1032.250129,"Committed Use Discount","Quarterly","contractcommitment-975427","2024-10-06T00:00:00Z","Canceled","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5876.788248,"Reserved Instance","Hours","contract-363807","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",3763.28781,"Microsoft"
"USD","{}","Other","Usage",8871.719435,"2024-08-15T00:00:00Z","ContractCommitmentDescription 1108",5018.369845,"Reserved Instance","Total Term","contractcommitment-273650","2024-10-07T00:00:00Z","Pending","Continuous","Public","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3622.229442,"Committed Use Discount","Hours","contract-793223","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",2303.463326,"Microsoft"
"USD","{}","Entitlement","Spend",6472.592341,"2024-08-28T00:00:00Z","ContractCommitmentDescription 7732",224.460382,"Reserved Instance","Weekly","contractcommitment-701344","2024-10-08T00:00:00Z","Expired","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5722.692992,"Reserved Instance","Hours","contract-370804","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",9224.468707,"Google"
"USD","{}","Availability","Spend",2165.934179,"2024-08-12T00:00:00Z","ContractCommitmentDescription 8723",NULL,"Reserved Instance","Monthly","contractcommitment-970699","2024-10-10T00:00:00Z","Exhausted","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1677.217016,"Committed Use Discount","Hours","contract-575497","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",5965.333625,"Oracle"
"USD","{}","Discount","Spend",2023.485491,"2024-08-24T00:00:00Z","ContractCommitmentDescription 9263",6843.678312,"Reserved Instance","Custom","contractcommitment-200976","2024-10-07T00:00:00Z","Pending","Discontinuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",931.899658,"Committed Use Discount","Hours","contract-732789","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",5392.859863,"AWS"
"USD","{}","Discount","Usage",2294.862564,"2024-08-18T00:00:00Z","ContractCommitmentDescription 8899",7895.555852,"Savings Plan","Semi-Annually","contractcommitment-717661","2024-10-09T00:00:00Z","Superseded","Continuous","Public","Monthly","Partial Upfront",4771.41237,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2325.128906,"Reserved Instance","Hours","contract-727354","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",8767.663132,"AWS"
"USD","{}","Discount","Spend",5197.618455,"2024-08-23T00:00:00Z","ContractCommitmentDescription 7144",6545.461208,"Committed Use Discount","Semi-Annually","contractcommitment-528705","2024-10-04T00:00:00Z","Active","Continuous","Negotiated","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",2613.028948,"Committed Use Discount","Hours","contract-692099","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",3656.440944,"Oracle"
"USD","{}","Other","Spend",3702.129689,"2024-08-19T00:00:00Z","ContractCommitmentDescription 8925",2537.776454,"Savings Plan","Custom","contractcommitment-461083","2024-10-04T00:00:00Z","Superseded","Discontinuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4465.948774,"Committed Use Discount","Hours","contract-205149","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",2144.581415,"Google"
"USD","{}","Discount","Spend",3891.036806,"2024-08-21T00:00:00Z","ContractCommitmentDescription 1086",8043.693609,"Reserved Instance","Total Term","contractcommitment-729402","2024-10-09T00:00:00Z","Exhausted","Continuous","Negotiated","Quarterly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6090.288612,"Committed Use Discount","Hours","contract-520106","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",6139.655907,"Oracle"
"USD","{}","Other","Usage",107.103974,"2024-08-12T00:00:00Z","ContractCommitmentDescription 9489",2860.065117,"Reserved Instance","Custom","contractcommitment-635348","2024-10-01T00:00:00Z","Expired","Continuous","Negotiated","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6550.191194,"Reserved Instance","Hours","contract-389340","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",7796.72879,"Google"
"USD","{}","Discount","Spend",9191.774211,"2024-08-19T00:00:00Z","ContractCommitmentDescription 5661",7261.387097,"Committed Use Discount","Custom","contractcommitment-465004","2024-10-07T00:00:00Z","Active","Discontinuous","Negotiated","Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4039.564697,"Reserved Instance","Hours","contract-283537","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",4071.346261,"Google"
"USD","{}","Availability","Spend",8029.422426,"2024-08-14T00:00:00Z","ContractCommitmentDescription 5222",NULL,"Committed Use Discount","Quarterly","contractcommitment-827912","2024-10-02T00:00:00Z","Exhausted","Discontinuous","Public","Monthly","Partial Upfront",9612.387253,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4588.484293,"Savings Plan","Hours","contract-605382","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",1162.683014,"AWS"
"USD","{}","Entitlement","Usage",4124.259722,"2024-08-19T00:00:00Z","ContractCommitmentDescription 6785",5165.042172,"Reserved Instance","Quarterly","contractcommitment-360316","2024-10-11T00:00:00Z","Active","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",760.288205,"Reserved Instance","Hours","contract-429119","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",3535.379262,"AWS"
"USD","{}","Entitlement","Spend",7354.290652,"2024-08-26T00:00:00Z","ContractCommitmentDescription 5348",2067.786323,"Reserved Instance","Monthly","contractcommitment-976960","2024-10-11T00:00:00Z","Expired","Discontinuous","Negotiated","One-Time","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6758.121249,"Committed Use Discount","Hours","contract-743644","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",66.236762,"Google"
"USD","{}","Other","Usage",4908.053516,"2024-08-16T00:00:00Z","ContractCommitmentDescription 9374",2802.666232,"Reserved Instance","Custom","contractcommitment-234475","2024-10-06T00:00:00Z","Proposed","Discontinuous","Public","Annual","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3937.169229,"Committed Use Discount","Hours","contract-579404","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",9765.071952,"AWS"
"USD","{}","Entitlement","Usage",5810.08219,"2024-08-21T00:00:00Z","ContractCommitmentDescription 6331",3616.023258,"Savings Plan","Weekly","contractcommitment-675210","2024-10-01T00:00:00Z","Active","Continuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",1839.136742,"Savings Plan","Hours","contract-539450","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",7007.126268,"Oracle"
"USD","{}","Entitlement","Spend",9792.724518,"2024-08-20T00:00:00Z","ContractCommitmentDescription 4744",8141.906641,"Committed Use Discount","Quarterly","contractcommitment-943146","2024-10-07T00:00:00Z","Pending","Discontinuous","Public","Monthly","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",7385.42014,"Savings Plan","Hours","contract-285186","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",4215.20669,"Google"
"USD","{}","Availability","Usage",5621.384521,"2024-08-15T00:00:00Z","ContractCommitmentDescription 1781",NULL,"Committed Use Discount","Weekly","contractcommitment-162952","2024-10-09T00:00:00Z","Pending","Discontinuous","Public","Custom","No Upfront",0.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",3346.565385,"Savings Plan","Hours","contract-687569","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Microsoft","USD",5574.914882,"Microsoft"
"USD","{}","Availability","Spend",5768.537564,"2024-08-20T00:00:00Z","ContractCommitmentDescription 9821",NULL,"Savings Plan","Semi-Annually","contractcommitment-440881","2024-10-01T00:00:00Z","Canceled","Discontinuous","Public","One-Time","Partial Upfront",6136.637724,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",4637.520807,"Reserved Instance","Hours","contract-771697","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",8077.17144,"Google"
"USD","{}","Other","Spend",791.119275,"2024-08-18T00:00:00Z","ContractCommitmentDescription 6629",2282.179394,"Savings Plan","Quarterly","contractcommitment-844943","2024-10-11T00:00:00Z","Active","Discontinuous","Public","Semi-Annual","Partial Upfront",7478.954985,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5209.356916,"Savings Plan","Hours","contract-275445","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",1838.861991,"Google"
"USD","{}","Discount","Spend",1669.10465,"2024-08-27T00:00:00Z","ContractCommitmentDescription 2687",955.53719,"Savings Plan","Transactional","contractcommitment-156440","2024-10-04T00:00:00Z","Proposed","Discontinuous","Negotiated","One-Time","Partial Upfront",6181.021717,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",843.112667,"Savings Plan","Hours","contract-340497","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","AWS","USD",2473.965193,"AWS"
"USD","{}","Entitlement","Spend",351.549809,"2024-08-17T00:00:00Z","ContractCommitmentDescription 6846",8603.688174,"Savings Plan","Total Term","contractcommitment-589887","2024-10-11T00:00:00Z","Superseded","Discontinuous","Public","One-Time","All Upfront",1.0,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5908.309266,"Savings Plan","Hours","contract-648887","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",6397.86509,"Google"
"USD","{}","Discount","Usage",3078.681854,"2024-08-20T00:00:00Z","ContractCommitmentDescription 7753",2598.070439,"Savings Plan","Hourly","contractcommitment-100096","2024-10-08T00:00:00Z","Expired","Continuous","Public","Quarterly","Partial Upfront",5350.98888,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",6877.699638,"Savings Plan","Hours","contract-414164","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Google","USD",91.325996,"Google"
"USD","{}","Availability","Spend",4117.358691,"2024-08-22T00:00:00Z","ContractCommitmentDescription 8161",NULL,"Reserved Instance","Annually","contractcommitment-968668","2024-10-10T00:00:00Z","Exhausted","Continuous","Public","One-Time","Partial Upfront",6253.230143,"2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",5166.100619,"Committed Use Discount","Hours","contract-398505","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z","Oracle","USD",6484.57041,"Oracle"
