"AllocatedMethodId","AllocatedResourceId","AllocatedResourceName","AllocatedTags","BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractApplied","ContractedCost","ContractedUnitPrice","EffectiveCost","HostProviderName","InvoiceId","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","ServiceProviderName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AllocatedMethodDetails","AvailabilityZone","ChargeFrequency","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice","CommitmentProgramEligibilityDetails","InvoiceDetailId"
"AllocatedMethodId-1629","AllocatedResourceId-3350","AllocatedResourceName-2700","{}",202.57205199,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in US East (N. Virginia)","2024-09-19T15:00:00Z","2024-09-19T14:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,71.3900000000,"Requests",NULL,208.837167,2.9253,202.57205199,"AWS","INV-202409-58545","AWS",213.09914999999998,2.9850,"Other","USD",71.39,"Requests","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-00a853aa9fa0",NULL,"Function","Compute","AWS Lambda","AWS","AJVQLW3MDZYJS6EO","AWS Lambda Requests",NULL,"LMV2B2EP7S9KJ9UD.HE078BKU","517389287820","Atlas Nimbus","BillingAccount",NULL,NULL,"eu-west-1c","Usage-Based","Serverless Compute",2.9253,202.57205199,2.9850,NULL,NULL
"AllocatedMethodId-4373","AllocatedResourceId-5030","AllocatedResourceName-4554","{}",41.8127938,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Virtual Machines Virtual Machine in UK South","2024-09-25T01:00:00Z","2024-09-25T00:00:00Z","Spend","cd-177514","commit-7514",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,NULL,50.37685999999999,0.8420,41.8127938,"Microsoft","INV-202409-79459","Microsoft",67.171141,1.1227,"Committed","USD",59.83,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-913/providers/Microsoft.Compute/virtualMachines/vm-3717",NULL,"Virtual Machine","Compute","Virtual Machines","Microsoft","34J38XOJSLYQKXB1","Virtual Machines Hours",NULL,"TJC308OZIWNZ0032.2Y3XVUZI","sub-9a1f","Production","BillingProfile","{""team"": ""infra"", ""business_unit"": ""MarseilleSRE"", ""owner"": ""a.turing""}",NULL,NULL,"Usage-Based","Virtual Machines",0.8420,41.8127938,1.1227,NULL,NULL
"AllocatedMethodId-3467","AllocatedResourceId-4489","AllocatedResourceName-6039","{}",756.40161102,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in West Europe","2024-09-29T04:00:00Z","2024-09-29T03:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,274.1100000000,"Executions",NULL,879.536757,3.2087,756.40161102,"Microsoft","INV-202409-36608","Microsoft",1047.072789,3.8199,"Dynamic","USD",274.11,"Executions","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-311/providers/Microsoft.Compute/virtualMachines/vm-3616",NULL,"Function App","Compute","Azure Functions","Microsoft","0DMNV9KY71L2BNYL","Azure Functions Executions",NULL,"RJZMJ0U3PI5U7CGE.FBADVFUW","sub-4d3e","Sandbox","BillingProfile",NULL,NULL,"uksouth-1","Usage-Based","Serverless Compute",3.2087,756.40161102,3.8199,NULL,NULL
"AllocatedMethodId-9411","AllocatedResourceId-5591","AllocatedResourceName-9526","{}",55.06367232,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in Europe (Ireland)","2024-09-20T02:00:00Z","2024-09-20T01:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,144.8800000000,"Hours",NULL,57.357991999999996,0.3959,55.06367232,"AWS","INV-202409-35168","AWS",73.541088,0.5076,"Standard","USD",144.88,"Hours","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-00572fcc9e55",NULL,"Database Instance","Databases","Amazon Relational Database Service","AWS","HJ2GCIY4Y4KBX2L2","Amazon Relational Database Service Hours",NULL,"B5WVFXELITZJHMUS.FW5B0KXQ","663626350770","Zenith Apollo","BillingAccount","{""cost_center"": ""CC-3090"", ""team"": ""infra"", ""environment"": ""staging""}",NULL,NULL,"Usage-Based","Relational Databases",0.3959,55.06367232,0.5076,NULL,NULL
"AllocatedMethodId-2153","AllocatedResourceId-3559","AllocatedResourceName-8549","{}",563.5372600000001,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Amazon Simple Queue Service Queue in Europe (Ireland)","2024-09-03T06:00:00Z","2024-09-03T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,563.5372600000001,4.2835,0,"AWS","INV-202409-54713","AWS",655.2740480000001,4.9808,"Standard","USD",131.56,"Requests","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-004aa9ea919e",NULL,"Queue","Integration","Amazon Simple Queue Service","AWS","4YYCRYVX610VIWQ9","Amazon Simple Queue Service Requests",NULL,"M5SRF2FU6HBIGPEL.XEJPFEAA","517389287820","Atlas Nimbus","BillingAccount","{""application"": ""BrightSourceCore"", ""business_unit"": ""ViennaAI"", ""owner"": ""a.lovelace""}",NULL,NULL,"Recurring","Messaging",4.2835,0,4.9808,NULL,NULL
"AllocatedMethodId-9672","AllocatedResourceId-4156","AllocatedResourceName-8799","{}",195.36332288,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in Iowa","2024-09-03T10:00:00Z","2024-09-03T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81.7550930000,NULL,195.36332288,"Google","INV-202409-91979","Google",70.8237630000,NULL,NULL,"USD",NULL,NULL,"Google","Google",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Google",NULL,NULL,NULL,NULL,"proj-helios-prod","helios-prod","BillingAccount","{""environment"": ""prod"", ""owner"": ""a.turing"", ""application"": ""AtlasPortal""}",NULL,NULL,"One-Time","Other (Security)",NULL,195.36332288,NULL,NULL,NULL
"AllocatedMethodId-4737","AllocatedResourceId-3794","AllocatedResourceName-1699","{}",73.95921,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Load Balancer Load Balancer in Australia East (Sydney)","2024-09-21T01:00:00Z","2024-09-21T00:00:00Z","Spend","cd-284393","commit-4393",NULL,"Used","Savings Plan",NULL,432.5100000000,"Hours",NULL,123.26534999999998,0.2850,73.95921,"Oracle","INV-202409-34941","Oracle",132.521064,0.3064,"Committed","USD",432.51,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.004082c278e3",NULL,"Load Balancer","Networking","Oracle Load Balancer","Oracle","ZS06SN1QWP7AQSKE","Oracle Load Balancer Hours",NULL,"DE5WD1F2AFUXEQU2.W4X5T5U8","ocid1.compartment.oc1..prod","production","Tenancy","{""environment"": ""dev"", ""application"": ""BrightSourceCore"", ""cost_center"": ""CC-2042""}",NULL,NULL,"Usage-Based","Application Networking",0.2850,73.95921,0.3064,NULL,NULL
"AllocatedMethodId-6089","AllocatedResourceId-8028","AllocatedResourceName-2996","{}",86.59201782,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"BigQuery Dataset in Northern Virginia","2024-09-14T21:00:00Z","2024-09-14T20:00:00Z","Usage","cd-246205","commit-6205",NULL,"Used","Savings Plan",NULL,226.0900000000,"GiB",NULL,112.457166,0.4974,86.59201782,"Google","INV-202409-92635","Google",160.636945,0.7105,"Dynamic","USD",226.09,"GiB","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-9502",NULL,"Dataset","Analytics","BigQuery","Google","BZ4JRVMB5ZKT9ROM","BigQuery GiB",NULL,"5511K5DWGEU4SJP7.5N05ATKV","proj-helios-dev","helios-dev","BillingAccount","{""team"": ""payments""}",NULL,"us-central1-a","Usage-Based","Data Warehouses",0.4974,86.59201782,0.7105,NULL,NULL
"AllocatedMethodId-6582","AllocatedResourceId-6424","AllocatedResourceName-4184","{}",496.93386,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in Southeast Asia","2024-09-16T23:00:00Z","2024-09-16T22:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,90.1855810000,NULL,496.93386,"Microsoft","INV-202409-46769","Microsoft",96.5473900000,NULL,NULL,"USD",NULL,NULL,"Microsoft","Microsoft",NULL,NULL,NULL,NULL,NULL,"Other","Tax","Microsoft",NULL,NULL,NULL,NULL,"sub-2b7c","Staging","BillingProfile","{""owner"": ""k.johnson"", ""environment"": ""qa""}",NULL,NULL,"One-Time","Other (Security)",NULL,496.93386,NULL,NULL,NULL
"AllocatedMethodId-8617","AllocatedResourceId-3418","AllocatedResourceName-8318","{}",387.21770604,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in West Europe","2024-09-21T21:00:00Z","2024-09-21T20:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,156.7400000000,"Hours",NULL,586.6934940000001,3.7431,387.21770604,"Microsoft","INV-202409-58317","Microsoft",690.235938,4.4037,"Standard","USD",156.74,"Hours","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-815/providers/Microsoft.Compute/virtualMachines/vm-6019",NULL,"Load Balancer","Networking","Azure Load Balancer","Microsoft","RJXD4POAUW49JRU5","Azure Load Balancer Hours",NULL,"U8MMHSDM76SPY1AT.QNJSBB0F","sub-9a1f","Production","BillingProfile","{""cost_center"": ""CC-1001"", ""business_unit"": ""LisbonOps""}",NULL,"eastus-1","Usage-Based","Application Networking",3.7431,387.21770604,4.4037,NULL,NULL
"AllocatedMethodId-9980","AllocatedResourceId-2465","AllocatedResourceName-4395","{}",267.70686428,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Load Balancer Load Balancer in US East (Ashburn)","2024-09-14T10:00:00Z","2024-09-14T09:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,137.9800000000,"Hours",NULL,399.562484,2.8958,267.70686428,"Oracle","INV-202409-30314","Oracle",487.27636999999993,3.5315,"Dynamic","USD",137.98,"Hours","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.003ba6e20656",NULL,"Load Balancer","Networking","Oracle Load Balancer","Oracle","UY9B1UZLUCSUC6DI","Oracle Load Balancer Hours",NULL,"5EEIJG7KPFXWVF0V.E5Z8D70Z","ocid1.compartment.oc1..dev","development","Tenancy","{""application"": ""AtlasPortal""}",NULL,NULL,"Usage-Based","Application Networking",2.8958,267.70686428,3.5315,NULL,NULL
"AllocatedMethodId-1682","AllocatedResourceId-7348","AllocatedResourceName-2748","{}",33.3248058,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in US East (Ashburn)","2024-09-10T17:00:00Z","2024-09-10T16:00:00Z","Spend","cd-329639","commit-9639",NULL,"Used","Reserved Instance",NULL,278.8500000000,"GB",NULL,48.296820000000004,0.1732,33.3248058,"Oracle","INV-202409-24770","Oracle",73.198125,0.2625,"Other","USD",278.85,"GB","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.0028d545be53",NULL,"Bucket","Storage","Oracle Object Storage","Oracle","CMCNO5AWFX6KZNJ8","Oracle Object Storage GB",NULL,"ASR9X6YKMQVMUQZH.S2B26ZNL","ocid1.compartment.oc1..dev","development","Tenancy","{""team"": ""platform"", ""owner"": ""k.johnson""}",NULL,"uk-london-1-AD-2","Usage-Based","Object Storage",0.1732,33.3248058,0.2625,NULL,NULL
"AllocatedMethodId-1497","AllocatedResourceId-8807","AllocatedResourceName-3860","{}",30.54389376,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in Southeast Asia","2024-09-29T19:00:00Z","2024-09-29T18:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,180.4800000000,"GB",NULL,36.799872,0.2039,30.54389376,"Microsoft","INV-202409-25771","Microsoft",49.072511999999996,0.2719,"Standard","USD",180.48,"GB","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-285/providers/Microsoft.Compute/virtualMachines/vm-8493",NULL,"Storage Account","Storage","Azure Blob Storage","Microsoft","U3ZK549SPEGABDAR","Azure Blob Storage GB",NULL,"AT2YKGDXNM1XER0B.TCHTJQ3N","sub-4d3e","Sandbox","BillingProfile","{""application"": ""BrightSourceCore"", ""business_unit"": ""MarseilleSRE"", ""owner"": ""k.johnson""}",NULL,"uksouth-1","Usage-Based","Object Storage",0.2039,30.54389376,0.2719,NULL,NULL
"AllocatedMethodId-5791","AllocatedResourceId-3418","AllocatedResourceName-9102","{}",389.9057136,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in US East (N. Virginia)","2024-09-11T01:00:00Z","2024-09-11T00:00:00Z","Spend","cd-166357","commit-6357",NULL,"Used","Reserved Instance",NULL,347.4600000000,"Hours",NULL,469.76592,1.3520,389.9057136,"AWS","INV-202409-55539","AWS",474.52612199999993,1.3657,"Committed","USD",347.46,"Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-0043b20b8aca",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","AWS","ACERS4MRBRMP2AC1","Amazon Elastic Compute Cloud Hours",NULL,"95ODSXFX348KXX98.JUW0LZX3","663626350770","Zenith Apollo","BillingAccount","{""application"": ""NimbusAPI"", ""owner"": ""a.turing""}",NULL,NULL,"Usage-Based","Virtual Machines",1.3520,389.9057136,1.3657,NULL,NULL
"AllocatedMethodId-4962","AllocatedResourceId-7653","AllocatedResourceName-5962","{}",1003.3813068,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Autonomous Database Database in UK South (London)","2024-09-26T17:00:00Z","2024-09-26T16:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,462.3600000000,"Hours",NULL,1223.6357400000002,2.6465,1003.3813068,"Oracle","INV-202409-50180","Oracle",1492.220664,3.2274,"Standard","USD",462.36,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00d61d75b758",NULL,"Database","Databases","Oracle Autonomous Database","Oracle","KINZF0H68C7GAQ9K","Oracle Autonomous Database Hours",NULL,"OV5HUX9Z7ZOW0GO3.JMA6G5JE","ocid1.compartment.oc1..prod","production","Tenancy","{""cost_center"": ""CC-3090"", ""environment"": ""staging""}",NULL,NULL,"Usage-Based","Relational Databases",2.6465,1003.3813068,3.2274,NULL,NULL
"AllocatedMethodId-8688","AllocatedResourceId-1562","AllocatedResourceName-6289","{}",197.0794665,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Functions Function App in East US","2024-09-02T01:00:00Z","2024-09-02T00:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103.5500000000,"Executions",NULL,312.82455,3.0210,197.0794665,"Microsoft","INV-202409-89116","Microsoft",428.520965,4.1383,"Standard","USD",103.55,"Executions","Microsoft","Microsoft","eastus","East US","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-643/providers/Microsoft.Compute/virtualMachines/vm-5407",NULL,"Function App","Compute","Azure Functions","Microsoft","ATVYXNT14C5C5UWB","Azure Functions Executions",NULL,"Q4Y8G1W5BYC5F4Q8.FFPG3YVP","sub-9a1f","Production","BillingProfile",NULL,NULL,NULL,"Usage-Based","Serverless Compute",3.0210,197.0794665,4.1383,NULL,NULL
"AllocatedMethodId-9604","AllocatedResourceId-7034","AllocatedResourceName-9904","{}",185.3523336,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Northern Virginia","2024-09-27T05:00:00Z","2024-09-27T04:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,64.2000000000,"Invocations",NULL,191.08488,2.9764,185.3523336,"Google","INV-202409-12691","Google",276.93312000000003,4.3136,"Other","USD",64.20,"Invocations","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-8217",NULL,"Function","Compute","Cloud Functions","Google","H75L2SKCSV1HJEM4","Cloud Functions Invocations",NULL,"5PAYLYCTLOV5O2HG.KIIB25X1","proj-helios-prod","helios-prod","BillingAccount","{""business_unit"": ""LisbonOps"", ""cost_center"": ""CC-3090""}",NULL,NULL,"Usage-Based","Serverless Compute",2.9764,185.3523336,4.3136,NULL,NULL
"AllocatedMethodId-3824","AllocatedResourceId-7354","AllocatedResourceName-9870","{}",8.26058736,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Queue Service Queue in Asia Pacific (Sydney)","2024-09-12T22:00:00Z","2024-09-12T21:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,33.4800000000,"Requests",NULL,9.494928,0.2836,8.26058736,"AWS","INV-202409-22982","AWS",14.607324,0.4363,"Dynamic","USD",33.48,"Requests","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-0046da7dfe02",NULL,"Queue","Integration","Amazon Simple Queue Service","AWS","M28X9Q4EL0H9COMJ","Amazon Simple Queue Service Requests",NULL,"TIZAXD6AH7R7ATIU.P4NM444N","517389287820","Atlas Nimbus","BillingAccount","{""environment"": ""prod""}",NULL,"us-east-1a","Usage-Based","Messaging",0.2836,8.26058736,0.4363,NULL,NULL
"AllocatedMethodId-2490","AllocatedResourceId-9022","AllocatedResourceName-6610","{}",142.0251128,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Adjustment",NULL,"Amazon Simple Storage Service Bucket in US West (Oregon)","2024-09-07T05:00:00Z","2024-09-07T04:00:00Z","Usage","cd-533595","commit-3595",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,NULL,167.088368,0.3376,142.0251128,"AWS","INV-202409-54181","AWS",179.65959,0.3630,"Committed","USD",494.93,"GB","AWS","AWS","us-west-2","US West (Oregon)",NULL,NULL,NULL,"Storage","Amazon Simple Storage Service","AWS","MXZ2OI460KP7S5E1","Amazon Simple Storage Service GB",NULL,"B0E9FJCXRZR3VT8U.T465Y9I4","663626350770","Zenith Apollo","BillingAccount","{""application"": ""NimbusAPI"", ""business_unit"": ""ViennaAI""}",NULL,NULL,"One-Time","Object Storage",0.3376,142.0251128,0.3630,NULL,NULL
"AllocatedMethodId-8450","AllocatedResourceId-5539","AllocatedResourceName-9374","{}",459.69530544,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in Europe (Ireland)","2024-09-13T08:00:00Z","2024-09-13T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,463.4100000000,"Hours",NULL,676.0225080000001,1.4588,459.69530544,"AWS","INV-202409-74887","AWS",751.1412690000001,1.6209,"Standard","USD",463.41,"Hours","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-005a8fc4221a",NULL,"Database Instance","Databases","Amazon Relational Database Service","AWS","1MISMX89UN37LHSP","Amazon Relational Database Service Hours",NULL,"NVL5XPZ4R38VJQEQ.HY9ZAEMQ","438839167390","Zenith Eclipse","BillingAccount",NULL,NULL,"ap-southeast-2a","Usage-Based","Relational Databases",1.4588,459.69530544,1.6209,NULL,NULL
"AllocatedMethodId-5578","AllocatedResourceId-2759","AllocatedResourceName-1051","{}",102.786885,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Purchase",NULL,"Oracle Object Storage Bucket in UK South (London)","2024-09-19T06:00:00Z","2024-09-19T05:00:00Z","Usage","cd-228887","commit-8887",NULL,"Used","Reserved Instance",NULL,NULL,NULL,NULL,102.786885,1.9017,0,"Oracle","INV-202409-38880","Oracle",118.147895,2.1859,"Committed","USD",54.05,"GB","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00d63574b6ed",NULL,"Bucket","Storage","Oracle Object Storage","Oracle","1NCDAHVRS1POOR9W","Oracle Object Storage GB",NULL,"PJB9UOKYN8BKFR5H.GP0OP3KL","ocid1.compartment.oc1..prod","production","Tenancy","{""application"": ""AtlasPortal"", ""cost_center"": ""CC-1001""}",NULL,NULL,"One-Time","Object Storage",1.9017,0,2.1859,NULL,NULL
"AllocatedMethodId-8165","AllocatedResourceId-5176","AllocatedResourceName-6705","{}",45.7085728,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Load Balancer Load Balancer in Southeast Asia","2024-09-25T18:00:00Z","2024-09-25T17:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,106.7000000000,"Hours",NULL,51.94156,0.4868,45.7085728,"Microsoft","INV-202409-21725","Microsoft",53.552730000000004,0.5019,"Dynamic","USD",106.70,"Hours","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-440/providers/Microsoft.Compute/virtualMachines/vm-2472",NULL,"Load Balancer","Networking","Azure Load Balancer","Microsoft","7VUB56Y2NXJEYKZN","Azure Load Balancer Hours",NULL,"NUWZRPSOY4BPE2BY.WXYB5121","sub-2b7c","Staging","BillingProfile","{""cost_center"": ""CC-1001"", ""team"": ""growth""}",NULL,"uksouth-1","Usage-Based","Application Networking",0.4868,45.7085728,0.5019,NULL,NULL
"AllocatedMethodId-3931","AllocatedResourceId-3502","AllocatedResourceName-9743","{}",617.5356978,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure SQL Database SQL Database in Southeast Asia","2024-09-21T11:00:00Z","2024-09-21T10:00:00Z","Usage","cd-499973","commit-9973",NULL,"Used","Reserved Instance",NULL,322.5100000000,"Hours",NULL,656.95287,2.0370,617.5356978,"Microsoft","INV-202409-58356","Microsoft",966.110956,2.9956,"Committed","USD",322.51,"Hours","Microsoft","Microsoft","southeastasia","Southeast Asia","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-728/providers/Microsoft.Compute/virtualMachines/vm-9137",NULL,"SQL Database","Databases","Azure SQL Database","Microsoft","9DQF7Q2JSJ1RLO0T","Azure SQL Database Hours",NULL,"K7EOFDLS941KPBME.EGRL8H39","sub-2b7c","Staging","BillingProfile",NULL,NULL,NULL,"Usage-Based","Relational Databases",2.0370,617.5356978,2.9956,NULL,NULL
