"BilledCost","BillingAccountId","BillingAccountName","BillingAccountType","BillingCurrency","BillingPeriodEnd","BillingPeriodStart","CapacityReservationId","CapacityReservationStatus","ChargeCategory","ChargeClass","ChargeDescription","ChargePeriodEnd","ChargePeriodStart","CommitmentDiscountCategory","CommitmentDiscountId","CommitmentDiscountName","CommitmentDiscountQuantity","CommitmentDiscountStatus","CommitmentDiscountType","CommitmentDiscountUnit","ConsumedQuantity","ConsumedUnit","ContractedCost","ContractedUnitPrice","EffectiveCost","InvoiceIssuerName","ListCost","ListUnitPrice","PricingCategory","PricingCurrency","PricingQuantity","PricingUnit","ProviderName","PublisherName","RegionId","RegionName","ResourceId","ResourceName","ResourceType","ServiceCategory","ServiceName","SkuId","SkuMeter","SkuPriceDetails","SkuPriceId","SubAccountId","SubAccountName","SubAccountType","Tags","AvailabilityZone","ChargeFrequency","InvoiceId","ServiceSubcategory","PricingCurrencyContractedUnitPrice","PricingCurrencyEffectiveCost","PricingCurrencyListUnitPrice"
18.376512,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Northern Virginia","2024-09-13T22:00:00Z","2024-09-13T21:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.7800000000,"Invocations",26.25216,3.8720,18.376512,"Google",29.497068000000002,4.3506,"Standard","USD",6.78,"Invocations","Google","Google","us-east4","Northern Virginia","//compute.googleapis.com/projects/Helios Labs/zones/us-east4-a/instances/inst-6148",NULL,"Function","Compute","Cloud Functions","8MPK0HTUTND20O3O","Cloud Functions Invocations",NULL,"GBB8H57WKJHFX92F.9RUKNXRL","proj-helios-dev","helios-dev","BillingAccount","{""business_unit"": ""MarseilleSRE""}","europe-west1-b","Usage-Based",NULL,"Serverless Compute",3.8720,18.376512,4.3506
1149.87258288,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Autonomous Database Database in UK South (London)","2024-09-03T02:00:00Z","2024-09-03T01:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,482.4400000000,"Hours",1321.6926239999998,2.7396,1149.87258288,"Oracle",2097.89034,4.3485,"Other","USD",482.44,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.0085dc4125f0",NULL,"Database","Databases","Oracle Autonomous Database","ZU0MM3AHRDCWJ28E","Oracle Autonomous Database Hours",NULL,"BXU7CCBJ4LIETLU3.MH1BTOHN","ocid1.compartment.oc1..dev","development","Tenancy","{""owner"": ""g.hopper"", ""environment"": ""qa""}","us-ashburn-1-AD-1","Usage-Based",NULL,"Relational Databases",2.7396,1149.87258288,4.3485
368.18718472,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Queue Service Queue in US West (Oregon)","2024-09-09T12:00:00Z","2024-09-09T11:00:00Z","Spend","cd-855861","commit-5861",NULL,"Used","Committed Use Discount",NULL,172.9400000000,"Requests",484.456822,2.8013,368.18718472,"AWS",613.24524,3.5460,"Committed","USD",172.94,"Requests","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-00c024933612",NULL,"Queue","Integration","Amazon Simple Queue Service","NPJKJ2OM7LASX4OW","Amazon Simple Queue Service Requests",NULL,"OIO11F6WC4ZFD93C.6LY5H6KM","517389287820","Atlas Nimbus","BillingAccount","{""team"": ""payments"", ""environment"": ""staging"", ""business_unit"": ""OsloData""}",NULL,"Usage-Based",NULL,"Messaging",2.8013,368.18718472,3.5460
646.05450789,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in US East (N. Virginia)","2024-09-06T08:00:00Z","2024-09-06T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,322.4100000000,"Hours",936.3108810000001,2.9041,646.05450789,"AWS",1534.9295280000001,4.7608,"Standard","USD",322.41,"Hours","AWS","AWS","us-east-1","US East (N. Virginia)","arn:aws:ec2:us-east-1:123456789012:instance/i-004ac2f45578",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","U2QIJNNJJK6BGSQJ","Amazon Elastic Compute Cloud Hours",NULL,"W9JLLWZDYLVNXDYP.4PEH8DRZ","438839167390","Zenith Eclipse","BillingAccount","{""environment"": ""qa"", ""application"": ""AtlasPortal"", ""team"": ""growth""}",NULL,"Usage-Based",NULL,"Virtual Machines",2.9041,646.05450789,4.7608
1207.18674118,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Autonomous Database Database in US East (Ashburn)","2024-09-01T07:00:00Z","2024-09-01T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,428.3900000000,"Hours",1403.7055129999999,3.2767,1207.18674118,"Oracle",2034.381271,4.7489,"Standard","USD",428.39,"Hours","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.00dd80b88b05",NULL,"Database","Databases","Oracle Autonomous Database","YLZD6SZO4XYEUR4C","Oracle Autonomous Database Hours",NULL,"XUQELEXF1REEVV1R.BFYNU295","ocid1.compartment.oc1..prod","production","Tenancy",NULL,NULL,"Usage-Based",NULL,"Relational Databases",3.2767,1207.18674118,4.7489
1499.618586,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Virtual Machines Virtual Machine in UK South","2024-09-06T21:00:00Z","2024-09-06T20:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,488.2000000000,"Hours",1578.54588,3.2334,1499.618586,"Microsoft",1627.36588,3.3334,"Dynamic","USD",488.20,"Hours","Microsoft","Microsoft","uksouth","UK South","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-730/providers/Microsoft.Compute/virtualMachines/vm-1115",NULL,"Virtual Machine","Compute","Virtual Machines","EMP1Z383ZC74NEK1","Virtual Machines Hours",NULL,"54OFLI2YB3V78480.WPNTMHFY","sub-9a1f","Production","BillingProfile",NULL,NULL,"Usage-Based",NULL,"Virtual Machines",3.2334,1499.618586,3.3334
121.87888816,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Storage Bucket in Iowa","2024-09-08T19:00:00Z","2024-09-08T18:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,79.2800000000,"GiB",199.801456,2.5202,121.87888816,"Google",232.33004,2.9305,"Standard","USD",79.28,"GiB","Google","Google","us-central1","Iowa","//compute.googleapis.com/projects/Helios Labs/zones/us-central1-a/instances/inst-277",NULL,"Bucket","Storage","Cloud Storage","I093ZTT815ZT22TF","Cloud Storage GiB",NULL,"0MYW1CQVCB0PWUO4.MCYR1L32","proj-helios-dev","helios-dev","BillingAccount","{""business_unit"": ""LisbonOps"", ""cost_center"": ""CC-2042""}","asia-southeast1-c","Usage-Based",NULL,"Object Storage",2.5202,121.87888816,2.9305
241.88215745,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Tax",NULL,"Tax charge in Europe (Ireland)","2024-09-25T07:00:00Z","2024-09-25T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.0121960000,NULL,241.88215745,"AWS",52.9016200000,NULL,NULL,"USD",NULL,NULL,"AWS","AWS",NULL,NULL,NULL,NULL,NULL,"Other","Tax",NULL,NULL,NULL,NULL,"517389287820","Atlas Nimbus","BillingAccount",NULL,NULL,"One-Time",NULL,"Other (Security)",NULL,241.88215745,NULL
701.5314384,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Functions Function in Australia East (Sydney)","2024-09-19T05:00:00Z","2024-09-19T04:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,426.6600000000,"Invocations",825.331104,1.9344,701.5314384,"Oracle",1310.016864,3.0704,"Standard","USD",426.66,"Invocations","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.006387f4bb13",NULL,"Function","Compute","Oracle Functions","VQSOTQETHZPPQR2S","Oracle Functions Invocations",NULL,"OR0QB79KJODV60I4.N87RGPKG","ocid1.compartment.oc1..prod","production","Tenancy","{""cost_center"": ""CC-2042"", ""team"": ""growth""}","uk-london-1-AD-2","Usage-Based",NULL,"Serverless Compute",1.9344,701.5314384,3.0704
394.7181312,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Object Storage Bucket in US East (Ashburn)","2024-09-05T22:00:00Z","2024-09-05T21:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,163.4200000000,"GB",580.4678399999999,3.5520,394.7181312,"Oracle",734.769004,4.4962,"Dynamic","USD",163.42,"GB","Oracle","Oracle","us-ashburn-1","US East (Ashburn)","ocid1.instance.oc1.us-ashburn-1.006453731abc",NULL,"Bucket","Storage","Oracle Object Storage","R1TYEJODBJWGIHN3","Oracle Object Storage GB",NULL,"VZW7ZMVV4A91FNEQ.X9TMQUZY","ocid1.compartment.oc1..prod","production","Tenancy","{""business_unit"": ""MarseilleSRE"", ""team"": ""payments""}","us-ashburn-1-AD-1","Usage-Based",NULL,"Object Storage",3.5520,394.7181312,4.4962
60.203088,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in US West (Oregon)","2024-09-24T12:00:00Z","2024-09-24T11:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,148.3200000000,"Hours",91.21679999999999,0.6150,60.203088,"AWS",136.142928,0.9179,"Standard","USD",148.32,"Hours","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-00667a5c0e6a",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","3SLQ0NGBTO206Z8B","Amazon Elastic Compute Cloud Hours",NULL,"C9UJRYDJF52SE3QM.CTNUDJO8","663626350770","Zenith Apollo","BillingAccount",NULL,NULL,"Usage-Based",NULL,"Virtual Machines",0.6150,60.203088,0.9179
217.573182,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in US West (Oregon)","2024-09-27T01:00:00Z","2024-09-27T00:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,90.6000000000,"GB",241.74797999999998,2.6683,217.573182,"AWS",340.48386,3.7581,"Standard","USD",90.60,"GB","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-00e2e81bb621",NULL,"Bucket","Storage","Amazon Simple Storage Service","OAIBIVZGNNAOBOMQ","Amazon Simple Storage Service GB",NULL,"032EH13XA21J4WUP.DLRXNDFL","663626350770","Zenith Apollo","BillingAccount",NULL,"us-west-2b","Usage-Based",NULL,"Object Storage",2.6683,217.573182,3.7581
50.65956336,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"BigQuery Dataset in Belgium","2024-09-02T06:00:00Z","2024-09-02T05:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,23.3400000000,"GiB",51.693431999999994,2.2148,50.65956336,"Google",63.04134,2.7010,"Standard","USD",23.34,"GiB","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-4132",NULL,"Dataset","Analytics","BigQuery","ISDXD20Q83G45UQ0","BigQuery GiB",NULL,"GLQDYX8O82J4JV6E.LJUCVYZ8","proj-helios-prod","helios-prod","BillingAccount","{""application"": ""NimbusAPI""}",NULL,"Usage-Based",NULL,"Data Warehouses",2.2148,50.65956336,2.7010
586.74169344,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Functions Function in Belgium","2024-09-21T18:00:00Z","2024-09-21T17:00:00Z","Spend","cd-149436","commit-9436",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,916.7838959999999,3.1976,586.74169344,"Google",1348.2251039999999,4.7024,"Dynamic","USD",286.71,"Invocations","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-6304",NULL,"Function","Compute","Cloud Functions","DE3D5SCOJWGQWLUH","Cloud Functions Invocations",NULL,"5GLLJ5YQPO93LKBX.SJJHYLYU","proj-helios-prod","helios-prod","BillingAccount","{""environment"": ""staging""}",NULL,"Usage-Based",NULL,"Serverless Compute",3.1976,586.74169344,4.7024
115.83055944,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Credit",NULL,"Cloud Functions Function in Northern Virginia","2024-09-09T08:00:00Z","2024-09-09T07:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160.87577700000003,0.5963,115.83055944,"Google",263.746704,0.9776,"Other","USD",269.79,"Invocations","Google","Google","us-east4","Northern Virginia",NULL,NULL,NULL,"Compute","Cloud Functions","6VAR3BKAXY6WEUM2","Cloud Functions Invocations",NULL,"5QLZ1NKU0ORL254U.KKWJB0FZ","proj-helios-prod","helios-prod","BillingAccount","{""business_unit"": ""LisbonOps""}",NULL,"One-Time",NULL,"Serverless Compute",0.5963,115.83055944,0.9776
101.47921168,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in US West (Oregon)","2024-09-28T22:00:00Z","2024-09-28T21:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,75.4600000000,"GB",104.617744,1.3864,101.47921168,"AWS",107.85497799999999,1.4293,"Standard","USD",75.46,"GB","AWS","AWS","us-west-2","US West (Oregon)","arn:aws:ec2:us-west-2:123456789012:instance/i-00d8994f7a9c",NULL,"Bucket","Storage","Amazon Simple Storage Service","ZO1P3J0LSLC1YEVQ","Amazon Simple Storage Service GB",NULL,"6B9VGMNGO8CCR8OK.EFLJGLEX","517389287820","Atlas Nimbus","BillingAccount","{""application"": ""BrightSourceCore""}",NULL,"Usage-Based",NULL,"Object Storage",1.3864,101.47921168,1.4293
205.35467008,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in Europe (Ireland)","2024-09-07T14:00:00Z","2024-09-07T13:00:00Z","Spend","cd-711161","commit-1161",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,320.866672,1.2847,205.35467008,"AWS",501.368224,2.0074,"Committed","USD",249.76,"Requests","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-00a875f21f02",NULL,"Function","Compute","AWS Lambda","65274PU7UYZSZTH1","AWS Lambda Requests",NULL,"INSLHJ1JLEMLBTEC.SKQ8NHS5","663626350770","Zenith Apollo","BillingAccount","{""application"": ""AtlasPortal"", ""team"": ""payments"", ""business_unit"": ""ViennaAI""}","ap-southeast-2a","Usage-Based",NULL,"Serverless Compute",1.2847,205.35467008,2.0074
543.73278337,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Elastic Compute Cloud Virtual Machine in Asia Pacific (Sydney)","2024-09-20T02:00:00Z","2024-09-20T01:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,294.0700000000,"Hours",655.099739,2.2277,543.73278337,"AWS",873.4761209999999,2.9703,"Dynamic","USD",294.07,"Hours","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-007fb48f5f82",NULL,"Virtual Machine","Compute","Amazon Elastic Compute Cloud","BKADAWMK8VM8ZMGA","Amazon Elastic Compute Cloud Hours",NULL,"UCULRP7P9AW9K0KD.D2Z81K31","663626350770","Zenith Apollo","BillingAccount","{""owner"": ""a.lovelace"", ""environment"": ""prod"", ""application"": ""BrightSourceCore""}",NULL,"Usage-Based",NULL,"Virtual Machines",2.2277,543.73278337,2.9703
104.57421975,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure Blob Storage Storage Account in West Europe","2024-09-27T01:00:00Z","2024-09-27T00:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,107.2500000000,"GB",165.990825,1.5477,104.57421975,"Microsoft",259.36267499999997,2.4183,"Standard","USD",107.25,"GB","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-288/providers/Microsoft.Compute/virtualMachines/vm-7403",NULL,"Storage Account","Storage","Azure Blob Storage","ZLZ3GP19TGAEMJ6K","Azure Blob Storage GB",NULL,"MOJG86OWL3E74UBZ.45YGC1XK","sub-4d3e","Sandbox","BillingProfile",NULL,NULL,"Usage-Based",NULL,"Object Storage",1.5477,104.57421975,2.4183
298.7712,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"AWS Lambda Function in Europe (Ireland)","2024-09-04T05:00:00Z","2024-09-04T04:00:00Z","Usage","cd-216044","commit-6044",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,373.464,1.6800,298.7712,"AWS",455.44824,2.0488,"Committed","USD",222.30,"Requests","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-003e03d3ad87",NULL,"Function","Compute","AWS Lambda","ZYXZ8YKWGIU2NT6K","AWS Lambda Requests",NULL,"VUOR1A2TIB2R4J01.TE2Z5B9A","517389287820","Atlas Nimbus","BillingAccount","{""owner"": ""k.johnson"", ""environment"": ""qa"", ""business_unit"": ""MarseilleSRE""}",NULL,"Usage-Based",NULL,"Serverless Compute",1.6800,298.7712,2.0488
527.21512662,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Autonomous Database Database in Australia East (Sydney)","2024-09-11T22:00:00Z","2024-09-11T21:00:00Z","Usage","cd-302942","commit-2942",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,537.974619,1.2649,527.21512662,"Oracle",604.450572,1.4212,"Committed","USD",425.31,"Hours","Oracle","Oracle","ap-sydney-1","Australia East (Sydney)","ocid1.instance.oc1.ap-sydney-1.007947c22004",NULL,"Database","Databases","Oracle Autonomous Database","S8BQSUAK6ZAUKHCK","Oracle Autonomous Database Hours",NULL,"ZI3CZZS9DB8LR8QW.7GOA989M","ocid1.compartment.oc1..dev","development","Tenancy","{""team"": ""growth"", ""cost_center"": ""CC-1001""}","us-ashburn-1-AD-1","Usage-Based",NULL,"Relational Databases",1.2649,527.21512662,1.4212
424.933533,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Relational Database Service Database Instance in Asia Pacific (Sydney)","2024-09-29T11:00:00Z","2024-09-29T10:00:00Z","Usage","cd-211134","commit-1134",NULL,"Used","Savings Plan",NULL,297.5100000000,"Hours",472.14837,1.5870,424.933533,"AWS",704.711937,2.3687,"Committed","USD",297.51,"Hours","AWS","AWS","ap-southeast-2","Asia Pacific (Sydney)","arn:aws:ec2:ap-southeast-2:123456789012:instance/i-00e0baea9f48",NULL,"Database Instance","Databases","Amazon Relational Database Service","XADANCWYZGWNBWYS","Amazon Relational Database Service Hours",NULL,"G9QM28S12D64BH74.K0CBHN1X","438839167390","Zenith Eclipse","BillingAccount",NULL,NULL,"Usage-Based",NULL,"Relational Databases",1.5870,424.933533,2.3687
607.65391708,"123456789012","SunBird","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Amazon Simple Storage Service Bucket in Europe (Ireland)","2024-09-13T23:00:00Z","2024-09-13T22:00:00Z","Usage","cd-542435","commit-2435",NULL,"Used","Savings Plan",NULL,469.0700000000,"GB",821.1539419999999,1.7506,607.65391708,"AWS",922.66069,1.9670,"Committed","USD",469.07,"GB","AWS","AWS","eu-west-1","Europe (Ireland)","arn:aws:ec2:eu-west-1:123456789012:instance/i-003468bb754c",NULL,"Bucket","Storage","Amazon Simple Storage Service","UW14IU1LLLHAVPNS","Amazon Simple Storage Service GB",NULL,"2BQ5T4YT8SUXO1UK.GO8OUA5F","438839167390","Zenith Eclipse","BillingAccount","{""team"": ""payments""}",NULL,"Usage-Based",NULL,"Object Storage",1.7506,607.65391708,1.9670
75.45273382,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud SQL Database Instance in Singapore","2024-09-05T09:00:00Z","2024-09-05T08:00:00Z","Spend","cd-195844","commit-5844",NULL,"Unused","Committed Use Discount",NULL,NULL,NULL,87.735737,3.1123,75.45273382,"Google",104.446769,3.7051,"Committed","USD",28.19,"Hours","Google","Google","asia-southeast1","Singapore","//compute.googleapis.com/projects/Helios Labs/zones/asia-southeast1-a/instances/inst-2441",NULL,"Database Instance","Databases","Cloud SQL","PW9UU9UKLTKWIUGZ","Cloud SQL Hours",NULL,"H6U5XF2EDVD7DXTF.Q23TR4OX","proj-helios-prod","helios-prod","BillingAccount","{""environment"": ""dev"", ""team"": ""infra"", ""cost_center"": ""CC-2042""}",NULL,"Usage-Based",NULL,"Relational Databases",3.1123,75.45273382,3.7051
264.3698967,"8a93b2c1-1234-4abc-9def-0123456789ab","Contoso Cloud","BillingProfile","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Azure SQL Database SQL Database in West Europe","2024-09-19T17:00:00Z","2024-09-19T16:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,147.9100000000,"Hours",406.722918,2.7498,264.3698967,"Microsoft",616.2522240000001,4.1664,"Other","USD",147.91,"Hours","Microsoft","Microsoft","westeurope","West Europe","/subscriptions/8a93b2c1-1234-4abc-9def-0123456789ab/resourceGroups/rg-799/providers/Microsoft.Compute/virtualMachines/vm-4495",NULL,"SQL Database","Databases","Azure SQL Database","BOMH7N0FEMP7L1C6","Azure SQL Database Hours",NULL,"468L9EWL484MAS91.LUEULH2T","sub-2b7c","Staging","BillingProfile","{""team"": ""growth"", ""environment"": ""dev"", ""business_unit"": ""ViennaAI""}","westeurope-2","Usage-Based",NULL,"Relational Databases",2.7498,264.3698967,4.1664
30.79076138,"01ABCD-2345EF-6789GH","Helios Labs","BillingAccount","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Cloud Load Balancing Forwarding Rule in Belgium","2024-09-10T16:00:00Z","2024-09-10T15:00:00Z","Usage","cd-818860","commit-8860",NULL,"Unused","Reserved Instance",NULL,NULL,NULL,41.609137000000004,1.6637,30.79076138,"Google",64.013095,2.5595,"Committed","USD",25.01,"Hours","Google","Google","europe-west1","Belgium","//compute.googleapis.com/projects/Helios Labs/zones/europe-west1-a/instances/inst-223",NULL,"Forwarding Rule","Networking","Cloud Load Balancing","ZETONZIQY1QVDBCH","Cloud Load Balancing Hours",NULL,"D89V4OB8OVKGF807.SSKSYR67","proj-helios-dev","helios-dev","BillingAccount","{""team"": ""infra"", ""application"": ""NimbusAPI""}",NULL,"Usage-Based",NULL,"Application Networking",1.6637,30.79076138,2.5595
1403.19286976,"ocid1.tenancy.oc1..aaaa1234","Meridian OCI","Tenancy","USD","2024-10-01T00:00:00Z","2024-09-01T00:00:00Z",NULL,NULL,"Usage",NULL,"Oracle Load Balancer Load Balancer in UK South (London)","2024-09-08T07:00:00Z","2024-09-08T06:00:00Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,411.9400000000,"Hours",1594.537352,3.8708,1403.19286976,"Oracle",1832.8034480000001,4.4492,"Standard","USD",411.94,"Hours","Oracle","Oracle","uk-london-1","UK South (London)","ocid1.instance.oc1.uk-london-1.00a103a21da2",NULL,"Load Balancer","Networking","Oracle Load Balancer","EIT78M2F3AV7TQVG","Oracle Load Balancer Hours",NULL,"RN15K7Z7GFLNBN76.V18HFP58","ocid1.compartment.oc1..dev","development","Tenancy","{""owner"": ""g.hopper"", ""application"": ""BrightSourceCore"", ""cost_center"": ""CC-1001""}","uk-london-1-AD-2","Usage-Based",NULL,"Application Networking",3.8708,1403.19286976,4.4492
